# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.01500000       1.00000000E-03   2538.20000777    -2.43802575      0.31286695       3.62378920       6.84126760       6.84007747       6.81142183       6.74614337      
  0.01500000       1.26638017E-03   2520.91267890    -2.51171077      0.29137811       3.68559440       7.00954489       7.00908159       6.98529003       6.92257801      
  0.01500000       1.60371874E-03   2492.93810514    -2.59359454      0.27114560       3.74810316       7.18701206       7.18750199       7.17046398       7.11118113      
  0.01500000       2.03091762E-03   2460.94946527    -2.67632903      0.25295801       3.80841029       7.36270736       7.36434864       7.35581851       7.30076677      
  0.01500000       2.57191381E-03   2429.05887431    -2.75659188      0.23673314       3.86599012       7.53257755       7.53552888       7.53675580       7.48642884      
  0.01500000       3.25702066E-03   2392.90334008    -2.83656356      0.22248254       3.91991553       7.69718983       7.70168333       7.71461763       7.66979081      
  0.01500000       4.12462638E-03   2354.48256001    -2.91171337      0.21075271       3.96696148       7.84687177       7.85303704       7.87898220       7.84006295      
  0.01500000       5.22334507E-03   2321.05941108    -2.97351383      0.20197837       4.00389811       7.96760600       7.97521623       8.01279326       7.97885993      
  0.01500000       6.61474064E-03   2295.39799403    -3.01893911      0.19599575       4.03001307       8.05505109       8.06374777       8.11034733       8.08003407      
  0.01500000       8.37677640E-03   2277.77231014    -3.05005940      0.19202885       4.04777335       8.11478640       8.12418984       8.17689995       8.14892225      
  0.01500000       1.06081836E-02   2264.52886784    -3.07296132      0.18923432       4.06050617       8.15811265       8.16800729       8.22516596       8.19883966      
  0.01500000       1.34339933E-02   2252.11819709    -3.09387921      0.18676811       4.07190208       8.19732259       8.20764094       8.26882259       8.24395662      
  0.01500000       1.70125428E-02   2236.78548397    -3.11922105      0.18389250       4.08538039       8.24418901       8.25497788       8.32090553       8.29772382      
  0.01500000       2.15443469E-02   2213.42898473    -3.15683593      0.17983396       4.10476440       8.31238045       8.32373621       8.39622682       8.37531900      
  0.01500000       2.72833338E-02   2168.08147172    -3.22178951      0.17392963       4.13375878       8.42197023       8.43384262       8.51655545       8.49909755      
  0.01500000       3.45510729E-02   2082.12975341    -3.33991065      0.16460632       4.18161359       8.61141054       8.62254738       8.71999445       8.70696891      
  0.01500000       4.37547938E-02   1938.30686666    -3.53480374      0.15177028       4.25213335       8.90650230       8.91116516       9.02328599       9.01080856      
  0.01500000       5.54102033E-02   1745.60014863    -3.79072921      0.13937071       4.32616331       9.25004718       9.23729807       9.34652760       9.32218852      
  0.01500000       7.01703829E-02   1557.95439209    -4.04435048      0.13066068       4.38221731       9.54968851       9.50974077       9.60265012       9.57149525      
  0.01500000       8.88623816E-02   1393.51647485    -4.27792180      0.12480565       4.42203774       9.80576102       9.73546313       9.82090054       9.79691289      
  0.01500000       1.12533558E-01   1277.69873941    -4.45874059      0.12055938       4.45210437       10.02035572      9.91773966       10.00464450      10.00609676     
  0.01500000       1.42510267E-01   1171.37670628    -4.63448566      0.11716668       4.47689797       10.28935002      10.12019617      10.21026196      10.23235867     
  0.01500000       1.80472177E-01   1074.92276588    -4.80459548      0.11438944       4.49773446       10.64409689      10.36128760      10.43072301      10.44761248     
  0.01500000       2.28546386E-01   989.65004857     -4.96575398      0.11209859       4.51530584       11.04330719      10.62250056      10.64807763      10.63858075     
  0.01500000       2.89426612E-01   914.98463344     -5.11713298      0.11016699       4.53040318       11.45876954      10.90090396      10.86230928      10.80908243     
  0.01500000       3.66524124E-01   839.02119083     -5.28070568      0.10852683       4.54343161       11.86717703      11.20199000      11.07928948      10.96994084     
  0.01500000       4.64158883E-01   772.42916014     -5.43550926      0.10714539       4.55455896       12.22845459      11.48900086      11.28577887      11.12408279     
  0.01500000       5.87801607E-01   713.11778959     -5.58410727      0.10594244       4.56436590       12.53234316      11.75141867      11.47209909      11.26753447     
  0.01500000       7.44380301E-01   662.93394527     -5.71976602      0.10485933       4.57329152       12.80942260      11.98613449      11.64188401      11.40295087     
  0.01500000       9.42668455E-01   615.32571014     -5.85746280      0.10387020       4.58152371       13.11270500      12.21315351      11.81634780      11.54749281     
  0.01500000       1.19377664E+00   569.60689440     -5.99902157      0.10298439       4.58896277       13.41608301      12.45366159      11.98605038      11.68956662     
  0.01500000       1.51177507E+00   533.31599312     -6.12020301      0.10217968       4.59577648       13.67339082      12.66471331      12.13527635      11.80871736     
  0.01500000       1.91448198E+00   501.73803614     -6.23286880      0.10139939       4.60243485       13.90636384      12.87067537      12.26906570      11.91896989     
  0.01500000       2.42446202E+00   468.00122692     -6.36015995      0.10065873       4.60880261       14.20466585      13.14574364      12.44083936      12.05221008     
  0.01500000       3.07029063E+00   437.16622682     -6.48452373      0.09997171       4.61475126       14.47311786      13.37566466      12.58050566      12.16590269     
  0.01500000       3.88815518E+00   409.23461589     -6.60486304      0.09932260       4.62040929       14.78683769      13.64210881      12.75342609      12.28892444     
  0.01500000       4.92388263E+00   386.37959893     -6.71013119      0.09870293       4.62584537       15.06507602      13.88291762      12.91928537      12.40029255     
  0.01500000       6.23550734E+00   365.09604562     -6.81397635      0.09808879       4.63126674       15.36714039      14.15380303      13.09404729      12.51321081     
  0.01500000       7.89652287E+00   345.68193651     -6.91422641      0.09748905       4.63659379       15.67115170      14.43511203      13.27300200      12.62297804     
  0.01500000       1.00000000E+01   330.56562239     -6.99734991      0.09687858       4.64204992       15.95526805      14.70591214      13.44240035      12.72403563     
