# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.06100000       1.00000000E-03   2992.95333884    -1.47584089      0.68125703       3.55712208       4.92106571       4.91931785       4.87281386       4.80203886      
  0.06100000       1.26638017E-03   2992.88479582    -1.48821597      0.67164497       3.56946519       4.95189292       4.95015102       4.90373803       4.83304600      
  0.06100000       1.60371874E-03   2992.88479582    -1.49891903      0.66341847       3.58016928       4.97860746       4.97687198       4.93053997       4.85992084      
  0.06100000       2.03091762E-03   2992.95371033    -1.51399422      0.65198249       3.59527236       5.01627643       5.01455167       4.96833696       4.89782189      
  0.06100000       2.57191381E-03   2993.16046339    -1.53964871      0.63290061       3.62107313       5.08060272       5.07889989       5.03289310       4.96255802      
  0.06100000       3.25702066E-03   2993.88353509    -1.59537802      0.59328729       3.67721419       5.22051663       5.21887548       5.17335260       5.10341791      
  0.06100000       4.12462638E-03   2994.47023114    -1.73115086      0.50723504       3.81332704       5.56060168       5.55916763       5.51500121       5.44607150      
  0.06100000       5.22334507E-03   2996.53445064    -1.86134508      0.43601914       3.94473380       5.88877344       5.88762864       5.84501122       5.77713796      
  0.06100000       6.61474064E-03   2993.06126155    -1.97338259      0.38415029       4.05474485       6.16635488       6.16549943       6.12446320       6.05754227      
  0.06100000       8.37677640E-03   2983.94787301    -2.07528651      0.34371698       4.15134451       6.41343848       6.41289353       6.37360400       6.30762068      
  0.06100000       1.06081836E-02   2974.35851480    -2.16889454      0.31058865       4.23937495       6.63967770       6.63948156       6.60206411       6.53704209      
  0.06100000       1.34339933E-02   2964.33894672    -2.25686512      0.28257506       4.32147740       6.85163979       6.85183361       6.81643256       6.75240748      
  0.06100000       1.70125428E-02   2953.66629748    -2.34086303      0.25838888       4.39919907       7.05330091       7.05393070       7.02071887       6.95773628      
  0.06100000       2.15443469E-02   2937.75604599    -2.42518451      0.23703427       4.47412354       7.25101606       7.25215713       7.22154952       7.15972030      
  0.06100000       2.72833338E-02   2919.54943349    -2.50772463      0.21823615       4.54589180       7.44245483       7.44418351       7.41651594       7.35592418      
  0.06100000       3.45510729E-02   2901.71034179    -2.58769758      0.20150022       4.61519517       7.62792125       7.63029671       7.60573266       7.54639866      
  0.06100000       4.37547938E-02   2868.69866248    -2.67491583      0.18646332       4.68255771       7.81771509       7.82103614       7.80099518       7.74324138      
  0.06100000       5.54102033E-02   2836.86584590    -2.75907750      0.17306367       4.74733491       8.00146745       8.00588973       7.99094397       7.93496860      
  0.06100000       7.01703829E-02   2800.56681043    -2.84429576      0.16098780       4.81016080       8.18379470       8.18953193       8.18056469       8.12668359      
  0.06100000       8.88623816E-02   2753.98142001    -2.93403343      0.15013481       4.87078316       8.36818773       8.37562941       8.37433759       8.32294118      
  0.06100000       1.12533558E-01   2701.51843192    -3.02570790      0.14039815       4.92902151       8.55193229       8.56146275       8.56965186       8.52148435      
  0.06100000       1.42510267E-01   2638.46748464    -3.12244215      0.13167351       4.98474730       8.73780527       8.75005021       8.77207303       8.72954291      
  0.06100000       1.80472177E-01   2564.10178728    -3.22515338      0.12387258       5.03779376       8.92645661       8.94198793       8.98287848       8.94818694      
  0.06100000       2.28546386E-01   2480.47826802    -3.33231546      0.11700251       5.08735373       9.11491610       9.13446848       9.20151894       9.17730707      
  0.06100000       2.89426612E-01   2385.67489402    -3.44586606      0.11098551       5.13321152       9.30104983       9.32364775       9.41575624       9.39928493      
  0.06100000       3.66524124E-01   2274.30446454    -3.57030839      0.10582156       5.17459573       9.48398240       9.50647754       9.61708968       9.60568522      
  0.06100000       4.64158883E-01   2164.11779517    -3.69334437      0.10143435       5.21137456       9.65205702       9.67065994       9.78949291       9.77950063      
  0.06100000       5.87801607E-01   2052.32083919    -3.81849619      0.09765560       5.24435122       9.81200878       9.82371038       9.94453114       9.93237402      
  0.06100000       7.44380301E-01   1932.42901959    -3.95244571      0.09440718       5.27373473       9.97175953       9.97311841       10.09132465      10.07534381     
  0.06100000       9.42668455E-01   1809.37633789    -4.09250676      0.09164822       5.29949694       10.12850749      10.11566384      10.22892796      10.21141071     
  0.06100000       1.19377664E+00   1696.84297069    -4.22676584      0.08928078       5.32222843       10.27774068      10.24914180      10.36045796      10.34484013     
  0.06100000       1.51177507E+00   1586.18182280    -4.36425455      0.08721540       5.34255792       10.43311001      10.38545647      10.49664830      10.48576591     
  0.06100000       1.91448198E+00   1486.39344872    -4.49534475      0.08540415       5.36078621       10.59131920      10.51992478      10.63242363      10.63157943     
  0.06100000       2.42446202E+00   1395.80776905    -4.62143085      0.08376325       5.37763705       10.78012407      10.66829490      10.78088976      10.79063697     
  0.06100000       3.07029063E+00   1291.12695131    -4.77213520      0.08230465       5.39289541       11.04577339      10.85676082      10.95504747      10.96850251     
  0.06100000       3.88815518E+00   1208.96338270    -4.89979659      0.08104013       5.40634379       11.32993497      11.04942573      11.11569730      11.12117643     
  0.06100000       4.92388263E+00   1135.95263114    -5.02023243      0.07990624       5.41858266       11.60322395      11.23794427      11.26192250      11.24969165     
  0.06100000       6.23550734E+00   1069.62795173    -5.13627472      0.07885387       5.43009800       11.87970189      11.43121217      11.40824137      11.37092748     
  0.06100000       7.89652287E+00   1008.08854935    -5.25018538      0.07786368       5.44107421       12.15472475      11.63458253      11.55863127      11.48844110     
  0.06100000       1.00000000E+01   952.56834671     -5.35923717      0.07691550       5.45171636       12.39348200      11.82165424      11.69690030      11.59519447     
