# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05800000       1.00000000E-03   2978.24211056    -1.51618215      0.65678273       3.56699900       5.00661020       5.00473359       4.95822525       4.88735555      
  0.05800000       1.26638017E-03   2978.24211056    -1.53020403      0.64624572       3.58104752       5.04168945       5.03982406       4.99342906       4.92265773      
  0.05800000       1.60371874E-03   2978.31068791    -1.54049535      0.63862061       3.59135670       5.06740818       5.06555241       5.01924294       4.94854491      
  0.05800000       2.03091762E-03   2978.37926684    -1.55416013      0.62861499       3.60507315       5.10164032       5.09979814       5.05360496       4.98300470      
  0.05800000       2.57191381E-03   2978.51642943    -1.57664607      0.61248528       3.62765109       5.15799024       5.15617291       5.11017731       5.03973950      
  0.05800000       3.25702066E-03   2978.85936355    -1.62237823      0.58093997       3.67357997       5.27263460       5.27087645       5.22530500       5.15520327      
  0.05800000       4.12462638E-03   2978.51642943    -1.74339119      0.50551197       3.79438019       5.57500335       5.57344327       5.52913419       5.45994521      
  0.05800000       5.22334507E-03   2979.81978914    -1.88089348      0.43112650       3.93263515       5.92086753       5.91963152       5.87702956       5.80898247      
  0.05800000       6.61474064E-03   2976.46311278    -1.99667552      0.37816736       4.04647695       6.20809630       6.20717417       6.16623249       6.09917658      
  0.05800000       8.37677640E-03   2966.77759554    -2.10129783      0.33745274       4.14541713       6.46151063       6.46092835       6.42191649       6.35590947      
  0.05800000       1.06081836E-02   2956.39646353    -2.19686878      0.30441494       4.23491221       6.69190369       6.69168902       6.65466651       6.58967997      
  0.05800000       1.34339933E-02   2945.65448634    -2.28614626      0.27668424       4.31787441       6.90650488       6.90670321       6.87181949       6.80788168      
  0.05800000       1.70125428E-02   2933.18681148    -2.37193321      0.25279628       4.39630172       7.11100832       7.11167557       7.07916719       7.01633657      
  0.05800000       2.15443469E-02   2914.84076486    -2.45804457      0.23183124       4.47150034       7.31089468       7.31212182       7.28247814       7.22088306      
  0.05800000       2.72833338E-02   2899.49856162    -2.53889041      0.21346906       4.54317391       7.50087879       7.50272069       7.47603790       7.41569424      
  0.05800000       3.45510729E-02   2872.54806949    -2.62453245      0.19707365       4.61258778       7.69219372       7.69486597       7.67222431       7.61339287      
  0.05800000       4.37547938E-02   2838.89668933    -2.71170115      0.18250426       4.67929905       7.88156890       7.88531708       7.86782933       7.81086915      
  0.05800000       5.54102033E-02   2805.98092084    -2.79627634      0.16948049       4.74360539       8.06528322       8.07022593       8.05827885       8.00332861      
  0.05800000       7.01703829E-02   2763.40838614    -2.88497778      0.15777778       4.80575283       8.25049864       8.25699382       8.25226395       8.19975192      
  0.05800000       8.88623816E-02   2714.07193877    -2.97593895      0.14730250       4.86542462       8.43536433       8.44373815       8.44740895       8.39761435      
  0.05800000       1.12533558E-01   2656.16215013    -3.07049949      0.13793422       4.92249984       8.62069824       8.63153719       8.64740995       8.60246194      
  0.05800000       1.42510267E-01   2588.77199216    -3.16950467      0.12956707       4.97685371       8.80727951       8.82099525       8.85252723       8.81399982      
  0.05800000       1.80472177E-01   2509.31255494    -3.27530119      0.12208326       5.02853004       8.99773108       9.01533590       9.07117130       9.04279910      
  0.05800000       2.28546386E-01   2421.55789802    -3.38523795      0.11550839       5.07661530       9.18558258       9.20682710       9.28842051       9.26886089      
  0.05800000       2.89426612E-01   2314.60499844    -3.50782874      0.10978607       5.12074779       9.37455345       9.39723235       9.50117642       9.48806236      
  0.05800000       3.66524124E-01   2201.06670821    -3.63466432      0.10491118       5.16019871       9.55214477       9.57224040       9.68833348       9.67837757      
  0.05800000       4.64158883E-01   2091.18721461    -3.75913988      0.10071005       5.19569663       9.71780339       9.73237390       9.85302760       9.84211621      
  0.05800000       5.87801607E-01   1969.63174306    -3.89494429      0.09709073       5.22748680       9.88370293       9.88879569       10.00831123      9.99350120      
  0.05800000       7.44380301E-01   1845.22478787    -4.03625959      0.09401446       5.25545297       10.04542835      10.03729334      10.15115484      10.13328697     
  0.05800000       9.42668455E-01   1727.00283911    -4.17567802      0.09141189       5.27983716       10.20078469      10.17691814      10.28827944      10.27158622     
  0.05800000       1.19377664E+00   1613.62126732    -4.31525688      0.08916444       5.30145951       10.35601661      10.31412256      10.42410145      10.41070526     
  0.05800000       1.51177507E+00   1507.94034267    -4.45221798      0.08720855       5.32072446       10.51698054      10.45246435      10.56318542      10.55863403     
  0.05800000       1.91448198E+00   1417.60052554    -4.57710230      0.08546129       5.33830335       10.68980667      10.59254255      10.70489672      10.71207955     
  0.05800000       2.42446202E+00   1312.79592579    -4.72659294      0.08389410       5.35437946       10.93842051      10.77390904      10.87738574      10.89107886     
  0.05800000       3.07029063E+00   1223.85722924    -4.86269708      0.08253052       5.36861315       11.22935823      10.97176893      11.04793029      11.05692965     
  0.05800000       3.88815518E+00   1143.54656580    -4.99328886      0.08133400       5.38129803       11.52429556      11.17362282      11.20598122      11.19772598     
  0.05800000       4.92388263E+00   1071.60970847    -5.11767909      0.08026305       5.39281095       11.81864815      11.37746458      11.36045604      11.32633277     
  0.05800000       6.23550734E+00   1005.99654794    -5.23802276      0.07928965       5.40340923       12.11065087      11.59127123      11.51822015      11.44940117     
  0.05800000       7.89652287E+00   950.16878857     -5.34706119      0.07839455       5.41327047       12.35032623      11.77769153      11.65561233      11.55497882     
  0.05800000       1.00000000E+01   899.74986113     -5.45139786      0.07753107       5.42289064       12.57175757      11.95547826      11.78641696      11.65697980     
