# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05300000       1.00000000E-03   2953.58857893    -1.58641723      0.61591161       3.58365415       5.15643901       5.15436038       5.10788672       5.03687734      
  0.05300000       1.26638017E-03   2953.45256428    -1.60456440      0.60322662       3.60172960       5.20168523       5.19962736       5.15331796       5.08244048      
  0.05300000       1.60371874E-03   2953.38455931    -1.61493502      0.59609666       3.61205701       5.22753747       5.22549248       5.17927952       5.10847807      
  0.05300000       2.03091762E-03   2953.29813575    -1.62680216      0.58805167       3.62385948       5.25708944       5.25505991       5.20895938       5.13824525      
  0.05300000       2.57191381E-03   2953.11255507    -1.64510587      0.57585559       3.64206325       5.30270122       5.30069677       5.25477418       5.18419540      
  0.05300000       3.25702066E-03   2952.76181342    -1.67891874      0.55400648       3.67566059       5.38691801       5.38496479       5.33938582       5.26906166      
  0.05300000       4.12462638E-03   2951.75290957    -1.76343172      0.50298360       3.75958252       5.59752989       5.59573281       5.55110768       5.48145364      
  0.05300000       5.22334507E-03   2951.11469960    -1.91214411      0.42401370       3.90793332       5.96961904       5.96816961       5.92530476       5.85678425      
  0.05300000       6.61474064E-03   2947.87135325    -2.03613100      0.36841788       4.03001172       6.27770411       6.27662733       6.23563934       6.16821657      
  0.05300000       8.37677640E-03   2936.62668035    -2.14656597      0.32692293       4.13380054       6.54434876       6.54366915       6.50490159       6.43866276      
  0.05300000       1.06081836E-02   2924.94504585    -2.24591417      0.29392686       4.22621350       6.78314891       6.78290856       6.74650598       6.68147395      
  0.05300000       1.34339933E-02   2912.58521757    -2.33802093      0.26660154       4.31096585       7.00348167       7.00372650       6.96983139       6.90600918      
  0.05300000       1.70125428E-02   2893.53167785    -2.42933665      0.24316909       4.39087546       7.21570029       7.21654247       7.18573154       7.12325545      
  0.05300000       2.15443469E-02   2876.20538955    -2.51475393      0.22304981       4.46588639       7.41534553       7.41685459       7.38935372       7.32831922      
  0.05300000       2.72833338E-02   2854.04894855    -2.60010113      0.20532892       4.53779268       7.61043830       7.61275006       7.58918400       7.52975832      
  0.05300000       3.45510729E-02   2819.57715132    -2.69011543      0.18967182       4.60668560       7.80582034       7.80921549       7.79104436       7.73369844      
  0.05300000       4.37547938E-02   2785.66061506    -2.77696042      0.17582536       4.67252946       7.99380438       7.99836797       7.98588016       7.93065536      
  0.05300000       5.54102033E-02   2743.81603842    -2.86660412      0.16346308       4.73585125       8.18200164       8.18815735       8.18319440       8.13055743      
  0.05300000       7.01703829E-02   2694.79096088    -2.95855177      0.15244066       4.79648958       8.36934715       8.37742247       8.38139158       8.33185598      
  0.05300000       8.88623816E-02   2636.98767991    -3.05404922      0.14262182       4.85432050       8.55682997       8.56731047       8.58343912       8.53878068      
  0.05300000       1.12533558E-01   2570.57117114    -3.15330583      0.13388218       4.90924685       8.74465713       8.75805007       8.79041831       8.75242998      
  0.05300000       1.42510267E-01   2493.24146001    -3.25858017      0.12607145       4.96145754       8.93580894       8.95301166       9.00936956       8.98137953      
  0.05300000       1.80472177E-01   2408.85945545    -3.36706105      0.11919966       5.01014139       9.12315029       9.14382369       9.22506622       9.20550134      
  0.05300000       2.28546386E-01   2302.44026119    -3.49034124      0.11321148       5.05491111       9.31388661       9.33591609       9.43942830       9.42642762      
  0.05300000       2.89426612E-01   2189.13688662    -3.61802470      0.10811163       5.09494648       9.49341831       9.51278097       9.62831712       9.61854021      
  0.05300000       3.66524124E-01   2079.19866740    -3.74365377      0.10370680       5.13107600       9.66110180       9.67484612       9.79483088       9.78391743      
  0.05300000       4.64158883E-01   1957.99499781    -3.88035813      0.09991332       5.16344406       9.82946948       9.83376545       9.95274934       9.93769121      
  0.05300000       5.87801607E-01   1833.70810238    -4.02289524      0.09667713       5.19204374       9.99329182       9.98422056       10.09710436      10.07863197     
  0.05300000       7.44380301E-01   1715.47497471    -4.16373553      0.09392909       5.21709075       10.15012651      10.12528897      10.23506805      10.21767509     
  0.05300000       9.42668455E-01   1601.26787483    -4.30569906      0.09155053       5.23936921       10.30856713      10.26526844      10.37348852      10.35942213     
  0.05300000       1.19377664E+00   1494.58847354    -4.44528808      0.08948299       5.25920950       10.47168451      10.40553723      10.51418293      10.50926080     
  0.05300000       1.51177507E+00   1404.63316101    -4.57120704      0.08764035       5.27728211       10.64614797      10.54674229      10.65714743      10.66452533     
  0.05300000       1.91448198E+00   1298.06629494    -4.72458578      0.08600918       5.29360054       10.90114704      10.73234264      10.83405819      10.84850707     
  0.05300000       2.42446202E+00   1211.63554175    -4.85892574      0.08457097       5.30824750       11.19279225      10.93079015      11.00544096      11.01460064     
  0.05300000       3.07029063E+00   1122.31698811    -5.00487669      0.08332121       5.32117903       11.52020738      11.15358712      11.17902314      11.16744902     
  0.05300000       3.88815518E+00   1046.50498390    -5.13790591      0.08222231       5.33271077       11.84290199      11.37754345      11.34774408      11.30543904     
  0.05300000       4.92388263E+00   974.57863202     -5.27193170      0.08124995       5.34304385       12.15945966      11.61212213      11.51989979      11.43762262     
  0.05300000       6.23550734E+00   914.82986949     -5.39097521      0.08039961       5.35218221       12.41715495      11.81416197      11.66738742      11.55033050     
  0.05300000       7.89652287E+00   868.78991602     -5.48930763      0.07960535       5.36080562       12.62561970      11.98311363      11.79138984      11.64783329     
  0.05300000       1.00000000E+01   825.38813252     -5.58695488      0.07882013       5.36941583       12.81193676      12.14063412      11.90714615      11.74170017     
